67.96517;32.98333;1127001;1
65.93249;36.21544;1127110;1
65.23055;35.70178;1127451;3
64.8359;32.07275;1127547;1
67.44046;33.1396;1127604;2
66.43694;35.84972;1127628;3
63.0044;35.248;1127664;1
70.63937;34.40744;1127667;2
68.01551;36.26468;1127768;1
67.63387;35.31999;1128186;2
62.6;30.15;1128239;1
69.83045;37.12604;1128265;2
62.13917;34.79951;1128310;3
68.6264;33.52234;1128565;1
65.0649;36.91939;1128954;2
66.27801;34.06183;1129013;2
64.29318;35.68747;1129077;2
66.04358;37.41853;1129516;3
70.24292;34.55402;1129555;3
66.78891;37.03999;1129636;1
68.78041;37.22019;1129648;2
61.77589;34.94023;1129678;2
68.10798;33.19801;1129680;3
63.12891;34.98735;1129867;2
70.47298;38.04119;1129928;3
63.66681;32.61591;1129932;3
65.5676;35.54729;1130065;3
66.90833;32.10575;1130131;3
70.5914;34.64921;1130132;2
63.43003;34.8085;1130233;1
70.92214;35.4207;1130469;1
68.71512;35.94458;1130490;3
69.02274;33.99529;1130497;2
65.76486;35.76664;1130981;1
65.4343;31.5572;1130997;1
64.8531;33.68956;1131045;1
67.02327;34.38795;1131162;1
68.95091;34.58787;1131316;3
68.79626;32.90029;1131389;3
63.17639;34.36972;1131406;3
66.63253;32.92775;1131462;3
69.18;32.94111;1131479;2
70.80541;38.44294;1131591;1
70.76498;34.61341;1131625;3
64.46959;32.40314;1131649;1
66.13023;33.72178;1131833;2
66.95292;34.73414;1132034;1
66.77403;32.5723;1132046;3
70.00511;35.62398;1132127;1
67.95652;33.89794;1132172;1
71.5225;35.221;1132336;2
71.04738;34.76009;1132344;3
69.27179;33.18934;1132465;2
69.13343;36.0649;1132495;2
64.23982;31.64286;1132550;3
64.74486;32.44565;1132604;3
63.32886;35.58408;1132770;1
67.76934;32.82009;1132807;1
69.10026;34.21422;1133105;1
66.51271;32.17635;1133154;3
69.11899;34.74999;1133270;1
68.31259;34.22038;1133279;1
61.8383;30.43624;1133310;1
64.78361;35.92139;1133453;3
69.7812;33.64916;1133456;2
66.12817;37.0279;1133544;1
70.20944;34.67139;1133574;3
67.11087;36.70904;1133616;2
71.03838;38.40856;1133657;3
68.86639;33.24167;1133689;2
70.10211;36.81665;1133749;1
66.29685;36.99286;1133856;3
70.17017;35.28403;1133987;3
69.9968;34.24494;1134074;1
64.37161;31.59382;1134720;2
61.62272;31.71382;1134724;3
66.66409;35.48936;1134762;2
66.27996;34.50141;1134887;1
61.95221;33.29565;1135158;2
70.46073;34.10319;1135514;2
62.54762;34.8711;1135625;2
70.77258;36.02866;1135656;3
68.857;36.72896;1135689;3
69.21194;33.99889;1135960;1
68.23801;32.68567;1135980;2
69.42126;37.06588;1136235;1
65.62432;36.82881;1136250;1
70.21875;37.88965;1136354;1
70.00605;33.4948;1136414;1
66.5814;31.56267;1136442;2
69.92041;33.33951;1136469;3
67.69826;36.69736;1136575;1
67.68758;35.17835;1136604;2
68.90093;35.58908;1136723;1
69.73482;35.42898;1136737;2
62.79055;31.52919;1136863;2
63.7888;30.5488;1137079;2
69.53695;36.62587;1137121;1
65.22392;37.00108;1137147;2
72.318;36.95127;1137148;3
66.16755;36.8589;1137160;2
69.11556;36.6825;1137168;2
65.75833;37.5275;1137247;1
67.07377;32.8385;1137359;2
70.18274;34.24088;1137548;1
65.05511;31.62519;1137745;3
62.5863;34.48108;1137807;1
70.77897;34.9536;1138321;1
65.71013;31.61332;1138336;1
68.40233;33.83676;1138590;3
69.15001;34.78371;1138636;1
69.945;36.77274;1138657;3
65.47311;33.20357;1138714;2
70.71828;34.12819;1138801;3
69.17233;34.52813;1138958;1
70.83421;36.86477;1139085;1
64.14917;35.06361;1139335;2
68.39722;32.76315;1139500;3
68.65438;34.4708;1139683;1
70.45153;34.42647;1139715;1
69.23778;35.11833;1139807;1
67.33558;31.98303;1139967;3
62.19967;34.34817;1140026;1
69.43341;35.10922;1140341;2
70.40061;37.05643;1140433;3
70.37247;34.28665;1140435;1
62.21235;34.21223;1140605;1
70.76264;34.35822;1140614;2
68.85598;32.50989;1140623;2
67.63696;32.72692;1140919;3
61.49321;34.3448;1140970;1
63.78264;35.73062;1141089;2
70.79064;36.5222;1141098;3
68.42689;33.55356;1141269;3
64.57005;31.82089;1141540;3
69.22592;33.59744;1141857;3
70.58002;37.11664;1142170;3
66.45964;36.82103;1142171;1
64.86222;36.29111;1142172;1
63.24735;33.78529;1142234;3
69.85783;36.57288;1142239;1
62.11638;32.37451;1142264;3
69.07756;34.83268;1142330;3
61.06667;34.66667;1142404;2
62.2465;34.30157;1142517;2
68.93644;37.18897;1142545;3
68.68473;35.60918;1142738;2
65.79302;34.55132;1142758;3
70.07102;34.9504;1142761;3
66.82066;36.98782;1142776;2
64.92071;36.43259;1142777;1
61.4469;32.14237;1142852;3
67.82191;35.56277;1142964;3
65.63484;32.43205;1143255;1
67.27998;35.95806;1143477;3
69.3151;35.69031;1143529;3
69.04784;34.74767;1143548;2
66.99376;36.66308;1143630;2
69.585;33.28167;1143782;3
69.4435;37.1539;1143814;1
63.8395;33.02978;1143816;3
69.16667;37.13333;1143838;2
65.37828;35.97744;1143874;3
64.1934;31.13232;1143901;1
69.45294;37.38414;1144040;3
70.38333;36.86667;1144121;3
71.41943;34.99231;1144166;1
69.47504;34.79095;1144185;3
68.48869;35.90617;1144559;1
70.92688;34.69246;1144905;2
65.98234;35.41674;1144942;1
63.73966;34.34731;1145007;1
65.10721;32.01583;1145124;2
66.80325;36.67818;1145128;2
68.93806;33.79639;1145348;3
69.17139;35.01361;1145352;1
68.79093;36.69132;1145364;3
69.9192;33.83003;1145417;3
69.81671;33.80298;1145511;1
69.4377;34.34099;1145605;3
71.06878;36.91047;1145607;2
68.29833;33.55278;1145799;1
62.19165;34.24475;1145866;3
69.81464;37.39773;1145897;1
65.25094;34.51952;1145904;3
68.0879;34.87706;1146336;2
65.2309;35.84026;1146576;2
68.22317;35.39205;1146694;2
70.87218;34.24749;1146822;1
69.15038;36.22242;1146911;1
71.34339;35.67283;1146979;2
68.94861;33.9675;1147066;1
69.2602;35.63348;1147118;2
67.82734;34.82156;1147242;1
66.8972;36.75635;1147290;1
70.90664;37.00254;1147489;3
69.27427;34.49376;1147511;1
68.70829;36.13068;1147540;2
69.64573;34.17355;1147851;3
69.47958;37.08571;1148106;2
67.3574;31.73506;1148114;3
71.35809;35.03333;1148205;2
71.53333;36.68333;1148268;3
71.14697;34.87311;1148311;1
66.17647;36.92196;1148560;1
65.12376;36.95293;1148658;3
69.37719;35.23251;1148695;2
61.65397;32.7587;1148709;2
66.04765;30.21144;1148792;1
64.53074;35.84616;1148863;3
70.06711;33.4362;1148893;3
70.35946;34.8347;1148911;2
69.71908;33.94253;1148939;2
68.65;33.05194;1149049;1
63.29802;30.43206;1149052;2
69.72049;34.8965;1149107;2
70.27806;34.20011;1149348;2
69.35095;36.66172;1149371;3
62.26959;33.64573;1149379;2
63.0678;35.08796;1149550;1
65.93398;33.92232;1348242;1
69.2287;34.95076;1349513;2
69.17062;34.8529;1349709;3
69.05878;34.78764;1349845;3
69.02863;34.68474;1349934;1
69.25993;34.59972;1349969;3
68.05081;35.99474;1422873;3
69.21397;35.22156;1423264;1
69.25654;35.05352;1423451;1
67.63972;37.21528;1427089;1
69.51519;35.31292;1429434;3
69.59934;35.01468;1429499;1
69.68125;35.2973;1429521;1
69.0866;32.79331;1434016;2
69.31278;33.15806;1435007;3
61.52194;32.28991;1437312;1
68.44972;32.85355;1437517;2
66.27233;33.38278;1448087;2
71.09863;34.91914;1451863;3
71.27444;34.96472;1452109;3
70.29634;34.41204;1453103;1
65.66098;31.66144;1453777;1
68.95524;34.58469;1454590;2
68.46273;34.92891;1455430;1
68.86618;34.39561;1456960;1
64.78566;34.15599;1459933;3
65.04299;36.83006;1464552;3
69.47134;35.61794;1464922;1
66.83799;36.02634;1465349;3
69.62805;36.61922;1467349;3
70.4482;37.52845;1467433;1
70.55857;37.59212;1467505;2
68.89985;36.52115;1467976;1
70.61586;37.47407;1468514;2
69.16679;34.3998;1469237;1
70.70778;34.12583;1469706;1
70.91302;34.99015;1474140;3
69.37308;32.97704;1476203;3
67.34516;34.26545;6692413;1
-61.85;17.11667;3576022;1
-61.81667;17.08333;3576050;3
-61.8;17.11667;3576057;1
-61.77046;17.09682;3576074;1
-61.78333;17.03333;3576144;1
-61.78136;17.02741;3576260;3
-61.87466;17.06565;3576361;2
-61.79303;17.06671;3576397;2
-63.05783;18.21704;3573374;3
-63.03333;18.2;3573378;1
-63.03333;18.21667;3573380;2
-63.0102;18.25601;3573456;1
-63.06667;18.2;3573466;1
20.05444;39.72833;363200;3
20.00528;39.87556;363243;2
20.09222;39.91028;363285;1
20.19528;39.73278;363288;1
20.12194;39.78917;363298;1
20.18139;39.65889;363320;2
20.35833;39.90778;363341;3
20.05833;39.90639;363363;2
20.16861;39.83611;363380;1
20.09778;39.95111;363383;3
20.07917;39.85861;363409;2
20.68139;40.89139;781061;2
20.28694;40.67778;781093;1
20.36056;41.50222;781110;2
20.28083;40.98083;781127;1
20.5525;42.05056;781132;3
20.32;41.87611;781139;2
20.33611;41.80667;781144;2
20.02556;41.45472;781158;2
20.77694;40.79694;781176;2
20.58889;40.63306;781182;2
20.69028;40.61194;781185;2
20.5825;40.525;781212;3
20.25944;40.20472;781213;3
20.05389;40.62889;781250;3
20.00889;40.00667;781260;1
20.13472;40.50722;781269;2
20.46222;40.95472;781280;2
20.34694;41.90833;781326;1
20.63917;40.96333;781335;3
20.11194;40.83417;781343;3
20.07833;41.02472;781376;2
20.53556;41.41111;781379;2
20.55306;40.91333;781382;1
20.21333;40.37722;781405;2
20.42167;41.69083;781415;3
20.01917;40.29583;781443;1
20.34417;41.99222;781468;3
20.09944;40.88472;781472;1
20.15472;40.37528;781481;1
20.05139;41.57694;781487;3
20.42306;41.00528;781506;3
20.47;41.33722;781521;1
20.40833;41.80111;781563;1
20.36639;40.10722;781578;2
20.24056;40.77611;781580;2
20.14833;41.0975;781599;3
20.42361;41.53;781601;1
20.43417;42.04056;781621;2
20.60583;41.98;781664;2
20.05333;41.05194;781667;2
20.18833;41.92611;781690;3
20.23833;42.10417;781699;3
20.27917;41.6275;781740;2
20.22944;40.10528;781763;2
20.01917;41.68361;781778;2
20.57639;41.09028;781795;2
20.03944;40.73278;781798;1
20.43806;41.08389;781862;1
20.19972;40.1175;781877;3
20.09056;42.09333;781903;1
20.53528;41.06667;781919;1
20.54889;41.07306;781920;1
20.5025;40.98611;781924;2
20.94028;40.69417;781927;3
20.37333;40.48833;781951;1
20.29861;40.94194;781962;3
20.25833;41.13333;781974;3
20.09806;40.61222;781979;1
20.8375;40.72583;781986;1
20.6525;40.9025;781988;3
20.18278;40.88111;782035;2
20.70611;40.785;782037;2
20.41833;40.20944;782049;1
20.42889;41.685;782061;2
20.35167;40.23361;782070;3
20.45556;41.43083;782117;2
20.08333;41.83333;782131;3
20.21194;41.28472;782140;2
20.16667;40.13333;782155;1
20.69833;40.76139;782163;2
20.04833;40.16667;782169;2
20.00361;40.92694;782248;1
20.67444;40.42556;782250;2
20.74028;40.56028;782253;1
20.92833;40.50917;782270;1
20.46528;41.65417;782321;2
20.2;41.4;782355;1
20.48306;41.58889;782372;2
20.69972;40.70583;782393;1
20.11028;41.68861;782423;1
20.32361;41.28917;782443;3
20.10861;42.34139;782464;2
20.08528;41.6275;782498;1
20.90222;40.78667;782500;1
20.315;41.17944;782519;3
20.70861;40.70444;782522;2
20.26306;40.03111;782523;2
20.59722;40.15139;782535;2
20.31333;40.53694;782544;2
20.39139;40.76667;782560;2
20.5125;40.60222;782576;3
20.1475;40.04667;782582;1
20.15222;41.20083;782611;1
20.14611;41.14056;782612;3
20.18889;40.78889;782622;1
20.08361;41.77972;782632;1
20.36361;40.86778;782658;3
20.42194;42.07694;782661;3
20.05889;41.81194;782672;3
20.41333;42.19694;782685;3
20.78083;40.61861;782756;3
20.34194;42.07806;782771;3
20.25111;40.80556;782791;1
20.08667;41.50694;782806;2
20.00972;40.94611;782807;2
20.18944;40.31306;782843;1
20.37722;41.72944;782856;2
20.0275;40.12167;782868;1
20.36667;41.83889;782906;2
20.0025;42.1875;782953;2
20.39722;41.15667;782963;3
20.91417;40.60833;782980;2
20.18444;40.86972;783059;1
20.24;41.14556;783086;1
20.38028;42.2475;783111;3
20.45;41.53444;783135;3
20.13889;40.07583;783148;1
20.18889;41.0225;783156;1
20.43583;42.11806;783158;3
20.02972;41.04306;783163;1
20.01111;41.93778;783170;3
20.33139;41.67972;783205;1
20.23194;41.80611;783207;1
20.34111;41.76056;783210;2
20.28222;41.52194;783212;2
20.01667;42.06222;783214;1
20.42444;40.36889;783231;3
20.01694;42.26056;783247;3
20.35083;42.16694;783254;1
20.67889;40.33778;783259;3
20.08222;41.1125;783263;3
20.79222;40.58333;783300;1
20.81361;40.65139;783343;2
20.17333;40.0325;783363;2
20.05833;41.67361;783370;2
20.25111;40.62917;783384;1
20.22722;40.50417;783408;2
20.55028;40.4175;783412;3
20.725;40.85139;783446;2
20.26056;40.42056;783450;2
20.54083;40.11806;783461;1
20.50472;41.87833;783469;2
20.00472;40.445;783479;1
20.42194;41.87861;783489;3
20.00889;41.61028;783493;3
20.22194;41.49167;783508;2
20.07639;42.32639;783519;1
20.0225;41.105;783560;1
20;41.86139;783590;1
20.19194;42.16056;783593;1
20.99;40.6275;783606;1
20.4125;41.99472;783611;2
20.65722;40.84583;783629;1
20.61833;40.27778;783669;3
20.13444;40.41667;783695;3
20.28833;41.91306;783734;2
20.32417;41.73583;783739;3
20.02694;42.26472;793174;2
20.20278;42.31;829569;1
20.33556;41.19694;832209;2
20.05972;41.19639;834294;2
20.43806;40.71806;865079;3
20.15;40.57111;865098;3
20.2725;40.27917;865202;2
19.91389;39.99222;2525810;3
19.64972;40.70917;3183625;2
19.68917;41.70778;3183646;1
19.8275;41.38944;3183653;3
19.93028;41.42972;3183658;2
19.5475;41.34444;3183684;3
19.54778;42.02806;3183691;1
19.69083;40.20972;3183700;1
19.655;41.39083;3183708;2
19.48972;40.46667;3183719;2
19.40556;41.87833;3183765;1
19.93222;40.70167;3183780;2
19.74417;41.29917;3183791;1
19.87778;40.76889;3183814;1
19.79472;41.87528;3183820;3
19.89333;41.68278;3183824;1
19.43278;40.76306;3183865;1
19.81889;41.3275;3183875;3
19.67778;41.5475;3183881;2
19.61417;41.04;3183907;3
19.5425;41.18;3183936;3
19.53778;41.38056;3183945;1
19.7375;40.75111;3183959;1
19.86806;40.64806;3184013;3
19.69944;41.06889;3184021;2
19.51258;42.06828;3184081;3
19.56722;41.34556;3184099;1
19.81611;41.02417;3184101;1
19.65333;41.69083;3184129;3
19.59389;41.81361;3184136;1
19.53333;41.18333;3184143;3
19.94778;40.99861;3184167;1
19.805;42.29944;3184172;2
19.72972;40.39639;3184177;2
19.755;41.63528;3184191;3
19.89167;42.45139;3184193;1
19.63583;40.53056;3184197;2
19.69833;40.67083;3184230;2
19.78611;41.77444;3184238;2
19.66528;41.07639;3184252;2
19.87556;41.7675;3184264;3
19.51028;41.32278;3184271;1
19.82111;40.96778;3184276;3
19.97056;42.04444;3184283;2
19.70222;40.7375;3184290;2
19.51139;40.88639;3184316;2
19.83722;42.05306;3184362;2
19.895;42.08972;3184374;2
19.89972;42.04444;3184388;2
19.94472;40.21333;3184397;1
19.67278;41.42722;3184408;1
19.84417;40.78028;3184417;3
19.57444;40.69917;3184420;1
19.69611;41.2175;3184471;3
19.85306;41.25306;3184474;3
19.79917;41.05;3184484;3
19.92306;40.77889;3184487;2
19.75111;41.04611;3184497;1
19.65083;40.64278;3184517;1
19.61944;40.68333;3184518;3
19.80667;41.35389;3184528;2
19.96083;41.05167;3184538;1
19.8375;41.05472;3184562;2
19.93528;40.74389;3184568;2
19.47139;40.32528;3184575;2
19.46694;40.625;3184588;3
19.74833;41.44417;3184594;3
19.75806;42.24444;3184600;2
19.7925;40.64444;3184606;2
19.65583;41.26389;3184611;2
19.71556;41.68389;3184702;2
19.98028;40.35167;3184743;3
19.57944;40.75361;3184755;1
19.59306;41.42861;3184801;1
19.69222;41.5775;3184806;1
19.6075;41.37917;3184808;3
19.57389;41.1275;3184855;1
19.705;40.94194;3184862;2
19.95444;40.44278;3184887;1
19.55222;40.83444;3184930;1
19.64361;41.78361;3184935;2
19.48972;40.67611;3184945;3
19.93167;42.29472;3184969;3
19.60972;41.11444;3184973;3
19.71306;41.63556;3185012;3
19.76639;40.47333;3185015;1
19.78667;40.78389;3185017;1
19.74556;40.7175;3185031;3
19.68667;40.72667;3185044;3
19.91667;40.80028;3185060;1
19.52528;42.03972;3185063;3
19.5275;41.10056;3185069;1
19.68083;40.87194;3185077;1
19.79278;41.50917;3185082;2
19.97139;41.21556;3185087;3
19.84444;40.43861;3185102;3
19.90056;40.83083;3185107;2
19.60222;40.38944;3185113;2
19.43639;42.21361;3185133;1
19.98556;41.58167;3185140;3
19.60389;40.82417;3185144;3
19.67611;41.78667;3185148;3
19.55694;41.18556;3185211;1
19.51806;41.40306;3185218;1
19.48917;42.3525;3185223;2
19.71028;41.34972;3185234;1
19.71611;41.06306;3185246;2
19.71778;40.92194;3185251;1
19.76028;41.38167;3185270;3
19.68694;41.84889;3185289;1
19.82139;41.41806;3185290;2
19.77833;40.59;3185302;3
19.88944;40.91417;3185315;1
19.89861;41.89333;3185320;1
19.6;41.54528;3185351;1
19.78972;40.97167;3185363;3
19.44417;42.36194;3185370;2
19.74472;40.10167;3185377;2
19.60694;41.18028;3185381;2
19.73583;40.56194;3185386;1
19.69972;41.48278;3185398;3
19.63778;41.95306;3185412;1
19.99083;41.53611;3185426;3
19.57472;42.045;3185431;1
19.51889;42.15917;3185449;2
19.77833;40.55194;3185465;2
19.9475;40.92944;3185469;3
19.58583;40.88806;3185487;2
19.96361;41.15194;3185491;1
19.58083;40.95306;3185494;1
19.62472;41.09056;3185497;1
19.68528;40.96778;3185527;3
19.72389;41.02556;3185567;2
19.57806;41.33306;3185580;1
19.62;41.65028;3185637;1
19.71778;41.47833;3185638;3
19.81667;40.5;3185648;2
19.5025;40.65583;3185652;2
19.78528;40.86722;3185664;2
19.56667;40.71667;3185670;3
19.55611;40.72389;3185672;3
19.86694;41.30556;3185689;3
19.44139;41.32306;3185728;3
19.70083;40.60056;3185767;3
19.52944;40.99667;3185797;3
19.49389;40.74556;3185815;1
19.62472;42.01;3185823;1
19.91583;41.39361;3185843;3
19.41056;41.99167;3185846;2
19.60444;41.91556;3185847;3
19.79056;40.73028;3185860;2
19.84583;41.50944;3185862;1
19.97583;41.03167;3185897;3
19.62611;40.60333;3185925;1
19.89972;42.11944;3185937;1
19.64083;40.81806;3185961;2
19.65167;41.47417;3185963;3
19.66917;40.26778;3185989;1
19.90111;41.24528;3186068;2
19.6875;41.38;3186071;3
19.48167;42.01528;3186082;2
19.95222;40.70583;3186084;3
19.88194;40.975;3186093;3
19.92917;41.63194;3186103;3
19.73472;40.59889;3186145;1
19.76528;40.99528;3186153;2
19.79694;41.21389;3186155;2
19.59611;40.53639;3186184;3
19.80667;40.59444;3186196;3
19.75528;40.8575;3186208;2
19.53472;41.24583;3315380;1
19.64028;41.81917;3315384;3
19.49667;42.16222;3343340;1
19.84694;40.92056;3343744;3
19.75722;40.72667;3343829;2
19.84806;40.5475;3343997;3
19.64361;40.45694;3344005;1
20.07679;42.35734;7932375;1
45.51162;39.63732;174703;2
45.04063;39.8212;174704;1
44.73171;39.90611;174706;2
44.62531;39.83799;174709;3
45.33239;39.76389;174710;1
44.55937;39.96515;174713;1
44.64917;39.88114;174714;2
45.36389;39.79236;174716;3
46.31221;39.53557;174717;1
44.72217;39.91421;174725;1
45.46653;39.691;174726;1
46.47723;39.55792;174743;2
44.77397;39.79759;174755;3
44.6672;39.90802;174764;2
46.31787;39.4367;174769;1
44.56973;39.93845;174775;2
45.30186;39.83568;174776;1
45.91433;39.56253;174782;3
45.17907;39.76022;174794;1
44.66899;39.8312;174805;1
44.53318;39.97167;174820;3
46.24458;38.90292;174823;1
45.39004;39.73758;174828;3
46.43284;39.51224;174849;1
46.40576;39.20754;174875;1
45.6723;39.84173;174884;3
46.33816;39.51288;174895;3
45.35043;39.78123;174904;3
45.30664;39.76306;174907;1
46.3572;39.27059;174918;3
44.52649;39.97653;174931;2
44.49682;39.99157;174940;2
46.30732;39.53491;174941;1
45.97241;39.49742;174942;3
44.51394;39.97726;174947;2
44.6023;39.95436;174964;1
44.59982;39.95845;174965;2
44.66984;39.87326;174968;3
44.6793;39.8536;174969;3
45.97047;39.46405;174972;2
44.54447;39.96144;174979;1
45.36002;39.87181;174980;1
44.80902;39.76532;174983;2
45.17991;39.71913;174984;1
44.70489;39.83166;174991;3
45.94123;39.57017;174997;1
45.22753;39.78222;175002;3
45.35274;39.73405;175006;3
46.5446;39.20684;175007;2
44.6514;39.90195;391233;2
43.88819;40.66012;612561;2
44.17709;40.03351;613075;2
44.42889;40.51083;616034;2
44.78827;40.56693;616037;1
44.39209;40.09109;616039;2
44.73086;40.2595;616046;1
44.51361;40.18111;616052;2
43.75;40.7;616053;1
44.21619;40.07167;616055;3
45.19209;40.20428;616056;2
44.63155;40.90302;616060;2
44.16018;40.09186;616061;3
44.29462;40.16557;616062;3
44.48138;40.32053;616065;1
44.29509;40.27678;616071;3
45.06532;41.12022;616072;3
43.77474;40.76426;616076;1
45.25068;40.13328;616094;3
44.59038;40.02434;616097;3
44.58546;39.99046;616100;3
44.75811;41.16838;616101;1
44.9069;40.5534;616103;2
45.7311;40.18272;616108;1
45.43342;40.13928;616109;3
45.39769;40.57549;616117;3
45.32879;40.13578;616119;2
44.60873;40.90698;616120;3
44.37252;40.34869;616121;2
44.39628;41.06778;616123;2
45.46132;40.15701;616136;3
45.05879;40.4709;616137;3
45.63286;40.18254;616138;3
44.95738;40.63029;616139;1
44.27026;40.18075;616150;2
44.22241;40.63428;616158;2
44.10144;40.79849;616159;3
44.72025;40.53259;616160;3
45.19096;40.1382;616174;1
44.28462;41.12072;616178;2
44.07476;40.07015;616184;2
43.87387;40.38428;616187;3
44.2673;40.8322;616199;2
44.01551;40.66105;616202;3
44.05108;40.10712;616208;1
44.70796;40.46439;616211;3
44.38649;40.06023;616213;2
44.84043;41.14693;616220;1
43.91582;40.84042;616224;1
44.383;40.48296;616230;2
43.92876;40.05486;616231;3
44.94868;40.5484;616250;3
45.13059;40.29053;616255;3
45.14486;41.03531;616259;3
43.86915;40.66992;616262;3
44.2222;40.77487;616265;1
44.21407;40.87043;616273;3
44.24331;40.18516;616278;2
44.58407;40.25576;616288;3
44.36328;40.16505;616289;2
44.06629;40.03865;616290;3
44.41631;40.24853;616291;1
44.04666;40.64026;616297;3
44.52319;40.35326;616299;2
43.94021;40.5851;616303;3
45.367;40.98154;616306;3
44.31456;40.2646;616320;3
44.00969;40.13206;616328;2
44.61341;41.05321;616330;1
44.99917;41.17244;616333;3
44.6563;40.2673;616340;3
44.58027;40.32105;616341;3
44.33336;41.18886;616345;1
44.58952;39.9996;616350;2
43.99242;40.08563;616352;2
44.42403;40.02384;616356;1
44.34774;40.19229;616359;3
45.17718;40.37547;616361;2
45.279;40.14046;616375;3
45.34179;40.86694;616383;3
43.9869;40.06236;616385;2
43.99274;40.75767;616391;2
44.25862;40.18347;616396;2
44.54107;40.28523;616399;1
44.06584;40.12462;616400;2
44.55831;40.02857;616401;3
45.48637;40.90571;616403;3
44.11042;40.83335;616410;1
45.76809;40.21825;616411;1
44.05653;40.64376;616412;2
44.22877;41.20156;616416;2
44.28962;40.07302;616417;2
44.40032;40.1814;616418;3
43.95783;40.67259;616421;2
44.65147;40.60611;616424;2
44.63928;40.25196;616429;1
44.43591;40.06762;616435;3
45.3045;40.13768;616438;3
44.47012;40.05734;616441;1
43.7779;40.83486;616442;2
44.68474;40.73381;616445;1
43.86862;40.57453;616446;3
43.83938;40.84715;616453;3
45.25507;40.07638;616456;2
44.01861;40.17583;616464;3
44.77142;40.93717;616465;1
45.23467;40.15933;616471;2
44.16024;40.7882;616474;2
44.39344;40.81538;616476;2
44.27435;40.79532;616479;3
44.79249;40.46676;616480;2
43.93851;40.56118;616481;1
44.24541;40.13507;616484;2
44.9319;40.51757;616488;1
45.0728;40.45462;616489;3
45.14038;40.27146;616492;2
44.66036;40.27534;616522;2
44.15584;40.29999;616523;3
44.4939;40.80456;616530;3
44.14058;40.63721;616535;3
45.1821;40.93668;616537;3
44.41046;40.53697;616554;2
45.57785;40.17048;616572;1
44.37665;40.33236;616573;3
45.28972;40.10444;616576;1
44.69693;40.32407;616590;2
44.53511;40.24739;616593;1
43.95071;40.82572;616598;3
45.12386;40.35398;616599;3
44.09192;40.15701;616617;1
44.54596;40.77482;616620;2
45.14922;40.87832;616627;3
44.7662;40.49748;616629;2
44.03815;40.15446;616631;2
44.37523;40.12166;616632;3
44.96847;40.77614;616634;3
43.84528;40.7942;616635;2
44.47144;40.96715;616639;1
44.41594;40.12585;616645;2
45.67924;40.31091;616646;2
44.54025;40.8046;616648;2
44.26608;40.1869;616650;2
44.78093;40.13495;616657;2
44.19915;40.89255;616659;2
44.56369;40.03844;616668;3
43.94203;40.04405;616669;1
44.43054;40.14493;616682;3
44.8879;40.5634;616692;3
44.73442;40.11931;616697;3
44.86918;40.54031;616699;1
44.68476;40.39438;616701;2
44.71769;40.72241;616702;3
44.6415;40.20412;616712;1
45.18336;40.16957;616716;1
43.82107;40.50891;616719;2
